plane,0.0033226125487190645
quamvis,0.0033226125487190645
illud,0.0033226125487190645
novi,0.00496125836564565
nullum,0.0033226125487190645
quid,0.0070921985815602835
patientiae,0.0099225167312913
tum,0.0033226125487190645
lorem,0.002364066193853428
expectare,0.00496125836564565
amantissimus,0.00496125836564565
praeclare,0.0033226125487190645
homini,0.0033226125487190645
virtutes,0.00496125836564565
mitigari,0.0099225167312913
voluptate,0.0099225167312913
vir,0.00496125836564565
tria,0.00496125836564565
piso,0.0099225167312913
vocantur,0.00496125836564565
ad,0.0033226125487190645
atque,0.0099225167312913
potestate,0.0033226125487190645
igitur,0.004728132387706856
at,0.002364066193853428
beatum,0.0099225167312913
reges,0.002364066193853428
ipsum,0.004728132387706856
iustus,0.0033226125487190645
putandum,0.00496125836564565
cum,0.009967837646157194
elit,0.002364066193853428
hoc,0.004728132387706856
instituta,0.00496125836564565
atqui,0.0033226125487190645
vocem,0.00496125836564565
cur,0.0033226125487190645
loqui,0.00496125836564565
regem,0.00496125836564565
prioris,0.00496125836564565
paulum,0.00496125836564565
proverbia,0.00496125836564565
quidem,0.002364066193853428
se,0.006645225097438129
bestiarum,0.0033226125487190645
sed,0.01182033096926714
iam,0.002364066193853428
nostros,0.00496125836564565
si,0.004728132387706856
sapientis,0.00496125836564565
audio,0.00496125836564565
capienda,0.00496125836564565
vestra,0.0033226125487190645
fomentis,0.0099225167312913
a,0.0070921985815602835
fidibus,0.00496125836564565
metuere,0.00496125836564565
archytam,0.00496125836564565
virtutem,0.00496125836564565
videantur,0.00496125836564565
l,0.00496125836564565
ullo,0.00496125836564565
accepimus,0.00496125836564565
constructio,0.002364066193853428
q,0.00496125836564565
te,0.004728132387706856
intellegit,0.00496125836564565
optimus,0.00496125836564565
maneant,0.00496125836564565
fieri,0.0033226125487190645
illae,0.00496125836564565
efficiuntur,0.00496125836564565
ergo,0.0099225167312913
fortitudinis,0.0099225167312913
quis,0.0033226125487190645
fallaciloquae,0.00496125836564565
dicere,0.00496125836564565
iudicium,0.0033226125487190645
captum,0.00496125836564565
de,0.016613062743595322
die,0.00496125836564565
tu,0.0033226125487190645
dicat,0.00496125836564565
etiam,0.009456264775413711
nimis,0.00496125836564565
inquam,0.0033226125487190645
invectio,0.00496125836564565
ingeniosi,0.00496125836564565
doctissimos,0.00496125836564565
destiterit,0.00496125836564565
malitiae,0.00496125836564565
vivi,0.00496125836564565
post,0.00496125836564565
adduceret,0.00496125836564565
ita,0.009967837646157194
dicam,0.0033226125487190645
ea,0.019935675292314388
gaudio,0.00496125836564565
ut,0.019935675292314388
res,0.0033226125487190645
habeatur,0.00496125836564565
videamus,0.00496125836564565
quorum,0.00496125836564565
sint,0.016613062743595322
duas,0.00496125836564565
es,0.00496125836564565
et,0.009967837646157194
malis,0.00496125836564565
oblitus,0.00496125836564565
relinquet,0.00496125836564565
ex,0.0033226125487190645
effectum,0.00496125836564565
erit,0.00496125836564565
sironem,0.00496125836564565
solet,0.0099225167312913
difficultate,0.00496125836564565
sine,0.0099225167312913
alio,0.00496125836564565
optimos,0.00496125836564565
confidam,0.00496125836564565
dissimile,0.00496125836564565
festo,0.00496125836564565
metuit,0.00496125836564565
magnitudinis,0.0099225167312913
qui,0.0070921985815602835
non,0.026580900389752516
quod,0.016613062743595322
noli,0.00496125836564565
docilitas,0.00496125836564565
tiberina,0.00496125836564565
estquod,0.00496125836564565
speculis,0.00496125836564565
dicta,0.0033226125487190645
tamen,0.0070921985815602835
poterit,0.00496125836564565
restincta,0.00496125836564565
generis,0.00496125836564565
sit,0.0070921985815602835
eodem,0.00496125836564565
principia,0.0033226125487190645
virtutis,0.006645225097438129
erunt,0.0033226125487190645
constanter,0.00496125836564565
indicant,0.00496125836564565
confirmandus,0.00496125836564565
quibus,0.009967837646157194
dolore,0.00496125836564565
viros,0.00496125836564565
loquare,0.00496125836564565
philodemum,0.00496125836564565
quisque,0.00496125836564565
uno,0.00496125836564565
multis,0.00496125836564565
homines,0.00496125836564565
quicquam,0.00496125836564565
persem,0.00496125836564565
quanto,0.00496125836564565
rerum,0.00496125836564565
memoria,0.002364066193853428
multa,0.0033226125487190645
dedocendi,0.00496125836564565
veriora,0.00496125836564565
dogmata,0.00496125836564565
fortemne,0.00496125836564565
rebus,0.0033226125487190645
gloriose,0.00496125836564565
nam,0.006645225097438129
vero,0.0033226125487190645
fere,0.00496125836564565
numquam,0.00496125836564565
potius,0.00496125836564565
amittere,0.00496125836564565
callido,0.00496125836564565
in,0.014184397163120567
inter,0.00496125836564565
omnia,0.0033226125487190645
totum,0.00496125836564565
sibi,0.00496125836564565
iste,0.00496125836564565
tuique,0.00496125836564565
descensio,0.00496125836564565
bonis,0.00496125836564565
bonorum,0.00496125836564565
familiares,0.00496125836564565
consideret,0.00496125836564565
interrete,0.002364066193853428
philosophi,0.00496125836564565
habent,0.00496125836564565
natae,0.00496125836564565
artis,0.00496125836564565
coercendi,0.00496125836564565
probaturum,0.00496125836564565
eae,0.00496125836564565
credo,0.00496125836564565
tibi,0.006645225097438129
tanto,0.00496125836564565
ait,0.00496125836564565
scis,0.00496125836564565
dolor,0.0070921985815602835
possunt,0.00496125836564565
liceat,0.0099225167312913
pueri,0.00496125836564565
prorsus,0.00496125836564565
aliquid,0.00496125836564565
omnisque,0.00496125836564565
turpe,0.00496125836564565
nisi,0.0033226125487190645
certe,0.00496125836564565
quam,0.009967837646157194
haec,0.0033226125487190645
illis,0.00496125836564565
contingit,0.00496125836564565
eundem,0.00496125836564565
puto,0.0033226125487190645
possumus,0.00496125836564565
attinet,0.00496125836564565
quae,0.026580900389752516
siti,0.00496125836564565
accius,0.00496125836564565
genera,0.00496125836564565
inquit,0.004728132387706856
equidem,0.0033226125487190645
adipiscing,0.002364066193853428
est,0.018912529550827423
pravae,0.00496125836564565
appetitum,0.0033226125487190645
inflammat,0.00496125836564565
nostrum,0.006645225097438129
nec,0.0033226125487190645
nunc,0.006645225097438129
magis,0.0033226125487190645
nomine,0.00496125836564565
summa,0.0033226125487190645
ingenii,0.00496125836564565
cernitur,0.00496125836564565
neque,0.0033226125487190645
me,0.0033226125487190645
dicis,0.0033226125487190645
aeque,0.00496125836564565
dicit,0.0099225167312913
dico,0.01488377509693695
modo,0.0070921985815602835
sunt,0.009967837646157194
tam,0.00496125836564565
enim,0.013290450194876258
ratione,0.00496125836564565
depravatae,0.00496125836564565
portenta,0.00496125836564565
epicure,0.00496125836564565
affectus,0.0099225167312913
cohaerere,0.00496125836564565
eademne,0.00496125836564565
tarentum,0.00496125836564565
esse,0.023258287841033454
scilicet,0.00496125836564565
affecit,0.00496125836564565
quaerimus,0.00496125836564565
causa,0.0033226125487190645
voluptates,0.0033226125487190645
qualis,0.00496125836564565
incontentae,0.00496125836564565
nihil,0.0070921985815602835
earum,0.00496125836564565
omnibus,0.00496125836564565
discedere,0.00496125836564565
itaque,0.00496125836564565
extra,0.00496125836564565
illo,0.0099225167312913
improbo,0.0099225167312913
duarum,0.00496125836564565
prius,0.00496125836564565
torquatum,0.00496125836564565
malum,0.002364066193853428
contra,0.00496125836564565
probas,0.00496125836564565
natura,0.0033226125487190645
amicitia,0.0033226125487190645
dicendum,0.00496125836564565
probabis,0.00496125836564565
appellantur,0.00496125836564565
flumine,0.00496125836564565
illa,0.0033226125487190645
nobis,0.0099225167312913
easque,0.00496125836564565
estad,0.00496125836564565
animi,0.006645225097438129
amet,0.002364066193853428
vitarum,0.00496125836564565
posse,0.00496125836564565
quem,0.0033226125487190645
illum,0.0033226125487190645
locus,0.00496125836564565
eaedem,0.00496125836564565
conducant,0.00496125836564565
dum,0.00496125836564565
consectetur,0.002364066193853428
nulla,0.00496125836564565
duo,0.002364066193853428